customer_id,frequency,monetary,recency,ticket_count,return_rate,segment_name
CUST01341,1,395.13,38,0.0,0.0,New Shoppers
CUST01342,3,2125.98,84,0.0,0.0,Regular Value Core
CUST01343,6,3668.71,4,1.0,0.0,Champions
CUST01344,1,1054.04,395,0.0,0.0,Regular Value Core
CUST01345,1,2465.11,38,0.0,0.0,New Shoppers
CUST01346,10,6605.54,38,2.0,0.0,Champions
CUST01347,1,316.63,128,0.0,0.0,Regular Value Core
CUST01348,4,2160.61,140,1.0,0.25,At-Risk High-Value
CUST01349,2,2446.67,83,0.0,0.0,Regular Value Core
CUST01350,2,1242.73,190,1.0,0.0,Regular Value Core
CUST01351,1,542.87,30,1.0,1.0,New Shoppers
CUST01352,7,5877.57,123,2.0,0.14285714285714285,At-Risk High-Value
CUST01353,1,597.26,73,1.0,0.0,Regular Value Core
CUST01354,2,1041.99,2,1.0,0.0,New Shoppers
CUST01355,1,547.04,88,0.0,0.0,Regular Value Core
CUST01356,2,1149.21,42,1.0,0.0,New Shoppers
CUST01357,6,4681.22,126,0.0,0.0,At-Risk High-Value
CUST01358,1,862.52,18,0.0,0.0,New Shoppers
CUST01359,5,3628.17,106,3.0,0.0,At-Risk High-Value
CUST01360,8,12310.69,160,2.0,0.0,At-Risk High-Value
CUST01361,1,805.77,5,0.0,0.0,New Shoppers
CUST01362,4,2803.19,80,2.0,0.0,Regular Value Core
CUST01363,4,3031.55,83,0.0,0.0,Regular Value Core
CUST01364,1,1261.0,148,0.0,0.0,Regular Value Core
CUST01365,2,749.98,247,0.0,0.0,Regular Value Core
CUST01366,6,3862.08,98,1.0,0.0,At-Risk High-Value
CUST01367,1,363.62,56,1.0,0.0,New Shoppers
CUST01368,1,498.64,308,0.0,0.0,Regular Value Core
CUST01369,1,477.43,24,1.0,1.0,New Shoppers
CUST01370,3,3575.2599999999998,161,0.0,0.0,At-Risk High-Value
CUST01371,2,2334.49,8,1.0,0.0,New Shoppers
CUST01372,1,366.8,71,1.0,1.0,Regular Value Core
CUST01373,1,291.54,45,0.0,0.0,New Shoppers
CUST01374,1,282.0,88,0.0,0.0,Regular Value Core
CUST01375,3,2044.1399999999999,64,0.0,0.0,Regular Value Core
CUST01376,1,541.57,34,0.0,0.0,New Shoppers
CUST01377,1,387.27,9,1.0,0.0,New Shoppers
CUST01378,1,348.74,117,0.0,0.0,Regular Value Core
CUST01379,1,2392.34,186,0.0,0.0,At-Risk High-Value
CUST01380,5,2855.06,44,1.0,0.0,Champions
CUST01381,8,5555.42,2,0.0,0.0,Champions
CUST01382,3,1589.74,4,1.0,0.3333333333333333,Regular Value Core
CUST01383,4,2106.63,13,1.0,0.0,Regular Value Core
CUST01384,6,7520.42,145,2.0,0.16666666666666666,At-Risk High-Value
CUST01385,5,2613.37,0,1.0,0.2,Champions
CUST01386,6,7173.83,14,4.0,0.16666666666666666,Champions
CUST01387,7,6963.04,128,0.0,0.0,At-Risk High-Value
CUST01388,2,3498.38,70,0.0,0.0,Regular Value Core
CUST01389,4,2967.57,70,1.0,0.0,Regular Value Core
CUST01390,4,3249.7799999999997,9,0.0,0.0,Regular Value Core
CUST01391,3,3715.46,94,1.0,0.0,At-Risk High-Value
CUST01392,1,1415.53,16,0.0,0.0,New Shoppers
CUST01393,4,2203.42,85,0.0,0.0,Regular Value Core
CUST01394,5,5665.21,16,0.0,0.0,Champions
CUST01395,6,6043.93,32,0.0,0.0,Champions
CUST01396,1,826.44,127,1.0,0.0,Regular Value Core
CUST01397,7,6176.97,4,1.0,0.0,Champions
CUST01398,1,1672.19,57,1.0,1.0,New Shoppers
CUST01399,7,4005.24,19,2.0,0.14285714285714285,Champions
CUST01400,2,863.9,134,0.0,0.0,Regular Value Core
CUST01401,2,1991.48,75,0.0,0.0,Regular Value Core
CUST01402,2,1474.48,254,1.0,0.0,Regular Value Core
CUST01403,4,2287.41,329,0.0,0.0,At-Risk High-Value
CUST01404,9,6788.52,202,2.0,0.1111111111111111,At-Risk High-Value
CUST01405,3,2413.52,140,0.0,0.0,At-Risk High-Value
CUST01406,5,5888.31,222,1.0,0.0,At-Risk High-Value
CUST01407,3,1992.79,139,2.0,0.0,Regular Value Core
CUST01408,2,792.08,307,0.0,0.0,Regular Value Core
CUST01409,5,3035.77,26,2.0,0.2,Champions
CUST01410,8,6063.07,146,1.0,0.0,At-Risk High-Value
CUST01411,5,3777.5,183,2.0,0.0,At-Risk High-Value
CUST01412,1,348.68,91,0.0,0.0,Regular Value Core
CUST01413,1,623.43,234,0.0,0.0,Regular Value Core
CUST01414,4,2862.6,30,2.0,0.0,Regular Value Core
CUST01415,1,509.5,9,0.0,0.0,New Shoppers
CUST01416,6,4155.25,50,5.0,0.5,High-Value Unhappy
CUST01417,7,3650.18,149,2.0,0.0,At-Risk High-Value
CUST01418,2,1190.06,176,0.0,0.0,Regular Value Core
CUST01419,3,2210.94,41,0.0,0.0,Regular Value Core
CUST01420,4,4338.21,67,1.0,0.0,Regular Value Core
CUST01421,1,1155.37,46,1.0,1.0,New Shoppers
CUST01422,4,2154.09,58,1.0,0.25,Regular Value Core
CUST01423,2,840.3499999999999,41,0.0,0.0,New Shoppers
CUST01424,1,2318.97,93,0.0,0.0,At-Risk High-Value
CUST01425,1,1148.76,48,0.0,0.0,New Shoppers
CUST01426,1,872.32,24,0.0,0.0,New Shoppers
CUST01427,7,4513.07,5,4.0,0.14285714285714285,Champions
CUST01428,1,888.61,51,1.0,1.0,New Shoppers
CUST01429,6,4315.58,53,3.0,0.16666666666666666,Regular Value Core
CUST01430,3,2362.84,5,3.0,0.3333333333333333,High-Value Unhappy
CUST01431,2,2482.59,12,1.0,0.5,New Shoppers
CUST01432,3,1075.54,102,1.0,0.0,Regular Value Core
CUST01433,4,2386.67,108,1.0,0.25,At-Risk High-Value
CUST01434,6,2875.38,5,2.0,0.16666666666666666,Champions
CUST01435,1,2210.82,186,0.0,0.0,At-Risk High-Value
CUST01436,2,2235.76,20,0.0,0.0,New Shoppers
CUST01437,5,4720.65,246,3.0,0.2,At-Risk High-Value
CUST01438,2,2087.95,157,0.0,0.0,At-Risk High-Value
CUST01439,8,8418.470000000001,0,2.0,0.0,Champions
CUST01440,6,7345.46,6,3.0,0.3333333333333333,Champions
CUST01441,1,472.82,322,0.0,0.0,Regular Value Core
CUST01442,4,3545.52,105,3.0,0.25,At-Risk High-Value
CUST01443,6,5784.09,20,0.0,0.0,Champions
CUST01444,2,1096.85,32,0.0,0.0,New Shoppers
CUST01445,10,6651.53,115,1.0,0.1,At-Risk High-Value
CUST01446,3,2796.4,132,0.0,0.0,At-Risk High-Value
CUST01447,4,2901.61,18,0.0,0.0,Regular Value Core
CUST01448,2,1268.95,233,1.0,0.5,Regular Value Core
CUST01449,2,874.09,3,1.0,0.0,New Shoppers
CUST01450,6,3188.3,126,1.0,0.16666666666666666,At-Risk High-Value
CUST01451,2,2411.76,34,1.0,0.0,New Shoppers
CUST01452,4,5779.52,116,0.0,0.0,At-Risk High-Value
CUST01453,4,4084.96,82,1.0,0.0,Regular Value Core
CUST01454,3,2311.4700000000003,70,1.0,0.0,Regular Value Core
CUST01455,3,1376.1200000000001,335,1.0,0.0,Regular Value Core
CUST01456,1,1158.71,17,1.0,0.0,New Shoppers
CUST01457,4,4798.75,248,0.0,0.0,At-Risk High-Value
CUST01458,1,1462.88,52,0.0,0.0,New Shoppers
CUST01459,6,4817.95,68,0.0,0.0,Regular Value Core
CUST01460,4,2187.99,128,1.0,0.0,At-Risk High-Value
CUST01461,3,1996.1999999999998,107,0.0,0.0,Regular Value Core
CUST01462,2,635.48,80,0.0,0.0,Regular Value Core
CUST01463,2,987.71,356,1.0,0.5,Regular Value Core
CUST01464,2,1743.4,42,0.0,0.0,New Shoppers
CUST01465,2,670.57,10,0.0,0.0,New Shoppers
CUST01466,4,2864.6,56,2.0,0.25,Regular Value Core
CUST01467,2,649.13,89,0.0,0.0,Regular Value Core
CUST01468,1,1034.31,166,0.0,0.0,Regular Value Core
CUST01469,1,1313.43,44,0.0,0.0,New Shoppers
CUST01470,4,2987.34,241,2.0,0.0,At-Risk High-Value
CUST01471,6,3471.86,77,3.0,0.0,Regular Value Core
CUST01472,8,4686.9800000000005,0,2.0,0.0,Champions
CUST01473,4,2917.27,48,0.0,0.0,Regular Value Core
CUST01474,2,959.29,61,2.0,0.5,High-Value Unhappy
CUST01475,1,650.36,114,1.0,0.0,Regular Value Core
CUST01476,3,1923.93,127,2.0,0.0,Regular Value Core
CUST01477,5,3440.74,55,2.0,0.0,Regular Value Core
CUST01478,5,5291.51,40,1.0,0.0,Champions
CUST01479,4,1777.74,42,0.0,0.0,Regular Value Core
CUST01480,1,682.11,347,0.0,0.0,Regular Value Core
CUST01481,4,3016.96,122,1.0,0.0,At-Risk High-Value
CUST01482,5,5965.95,158,1.0,0.0,At-Risk High-Value
CUST01483,8,3817.9,7,2.0,0.125,Champions
CUST01484,3,1606.77,111,0.0,0.0,Regular Value Core
CUST01485,3,2973.96,69,1.0,0.3333333333333333,Regular Value Core
CUST01486,1,770.52,48,0.0,0.0,New Shoppers
CUST01487,5,2548.9700000000003,232,2.0,0.2,At-Risk High-Value
CUST01488,6,2851.24,33,2.0,0.16666666666666666,Champions
CUST01489,5,5689.93,41,1.0,0.0,Champions
CUST01490,7,5285.2,122,2.0,0.14285714285714285,At-Risk High-Value
CUST01491,4,4053.23,87,2.0,0.0,Regular Value Core
CUST01492,4,5478.3,62,3.0,0.5,High-Value Unhappy
CUST01493,2,807.4499999999999,10,0.0,0.0,New Shoppers
CUST01494,4,1888.54,265,1.0,0.0,Regular Value Core
CUST01495,6,3722.74,89,1.0,0.0,Regular Value Core
CUST01496,1,662.11,16,0.0,0.0,New Shoppers
CUST01497,5,3393.85,35,1.0,0.2,Champions
CUST01498,5,3640.46,12,1.0,0.0,Champions
CUST01499,5,4317.6,133,0.0,0.0,At-Risk High-Value
CUST01500,4,3285.09,95,0.0,0.0,At-Risk High-Value
CUST01501,2,646.4300000000001,66,2.0,0.0,Regular Value Core
CUST01502,2,1331.42,80,1.0,0.5,Regular Value Core
CUST01503,4,2509.01,90,1.0,0.25,Regular Value Core
CUST01504,3,1436.96,152,2.0,0.3333333333333333,High-Value Unhappy
CUST01505,1,608.83,64,0.0,0.0,Regular Value Core
CUST01506,4,2676.48,140,2.0,0.0,At-Risk High-Value
CUST01507,5,4142.6,125,2.0,0.2,At-Risk High-Value
CUST01508,1,845.65,3,0.0,0.0,New Shoppers
CUST01509,4,2604.54,6,2.0,0.25,Regular Value Core
CUST01510,2,1667.1,132,0.0,0.0,Regular Value Core
CUST01511,4,2601.14,88,2.0,0.0,Regular Value Core
CUST01512,7,6822.51,43,2.0,0.0,Champions
CUST01513,1,1062.28,131,0.0,0.0,Regular Value Core
CUST01514,3,1466.5,82,0.0,0.0,Regular Value Core
CUST01515,6,5632.79,96,0.0,0.0,At-Risk High-Value
CUST01516,1,421.68,172,1.0,0.0,Regular Value Core
CUST01517,4,1921.46,87,2.0,0.25,Regular Value Core
CUST01518,1,569.86,485,0.0,0.0,Regular Value Core
CUST01519,4,3686.74,105,0.0,0.0,At-Risk High-Value
CUST01520,1,333.93,19,0.0,0.0,New Shoppers
CUST01521,2,1070.1399999999999,10,0.0,0.0,New Shoppers
CUST01522,1,882.29,68,0.0,0.0,Regular Value Core
CUST01523,4,3702.2799999999997,15,1.0,0.25,Regular Value Core
CUST01524,1,2078.4,19,1.0,0.0,New Shoppers
CUST01525,4,2175.72,56,0.0,0.0,Regular Value Core
CUST01526,4,3305.24,9,2.0,0.25,Regular Value Core
CUST01527,3,2802.84,326,0.0,0.0,At-Risk High-Value
CUST01528,1,424.84,105,1.0,0.0,Regular Value Core
CUST01529,1,1455.91,194,0.0,0.0,Regular Value Core
CUST01530,5,4146.860000000001,182,2.0,0.2,At-Risk High-Value
CUST01531,2,1077.94,222,2.0,0.5,High-Value Unhappy
CUST01532,6,2788.44,159,1.0,0.0,At-Risk High-Value
CUST01533,1,697.43,167,0.0,0.0,Regular Value Core
CUST01534,1,416.32,22,0.0,0.0,New Shoppers
CUST01535,8,3627.45,8,2.0,0.25,Champions
CUST01536,1,1059.82,7,1.0,0.0,New Shoppers
CUST01537,1,355.81,123,0.0,0.0,Regular Value Core
CUST01538,1,346.25,80,0.0,0.0,Regular Value Core
CUST01539,1,643.65,158,1.0,0.0,Regular Value Core
CUST01540,3,2546.85,195,1.0,0.3333333333333333,At-Risk High-Value
CUST01541,1,626.47,64,0.0,0.0,Regular Value Core
CUST01542,1,382.91,4,0.0,0.0,New Shoppers
CUST01543,1,1270.64,131,0.0,0.0,Regular Value Core
CUST01544,9,5640.23,113,4.0,0.2222222222222222,At-Risk High-Value
CUST01545,2,1091.81,106,0.0,0.0,Regular Value Core
CUST01546,5,2407.6499999999996,22,2.0,0.0,Champions
CUST01547,9,7802.05,99,3.0,0.1111111111111111,At-Risk High-Value
CUST01548,6,3110.35,49,1.0,0.16666666666666666,Regular Value Core
CUST01549,3,3126.75,167,1.0,0.0,At-Risk High-Value
CUST01550,4,1841.6,109,0.0,0.0,Regular Value Core
CUST01551,1,674.67,69,0.0,0.0,Regular Value Core
CUST01552,5,2594.91,108,0.0,0.0,At-Risk High-Value
CUST01553,1,381.8,153,0.0,0.0,Regular Value Core
CUST01554,4,3977.0899999999997,75,1.0,0.0,Regular Value Core
CUST01555,1,329.17,30,1.0,0.0,New Shoppers
CUST01556,3,1996.78,37,0.0,0.0,Regular Value Core
CUST01557,3,1524.72,41,0.0,0.0,Regular Value Core
CUST01558,3,2406.87,210,1.0,0.0,At-Risk High-Value
CUST01559,8,5817.8,93,3.0,0.125,At-Risk High-Value
CUST01560,3,1682.37,8,1.0,0.3333333333333333,Regular Value Core
CUST01561,1,567.89,153,0.0,0.0,Regular Value Core
CUST01562,2,1271.3,51,1.0,0.5,New Shoppers
CUST01563,2,1279.74,20,1.0,0.5,New Shoppers
CUST01564,2,1155.5900000000001,236,0.0,0.0,Regular Value Core
CUST01565,3,2690.33,41,0.0,0.0,Regular Value Core
CUST01566,1,486.05,5,0.0,0.0,New Shoppers
CUST01567,2,1423.0500000000002,345,0.0,0.0,Regular Value Core
CUST01568,2,1002.8800000000001,178,1.0,0.0,Regular Value Core
CUST01569,3,3115.0,81,0.0,0.0,Regular Value Core
CUST01570,2,551.3299999999999,144,0.0,0.0,Regular Value Core
CUST01571,5,4663.12,253,2.0,0.0,At-Risk High-Value
CUST01572,1,1048.29,227,1.0,0.0,Regular Value Core
CUST01573,5,4071.61,78,2.0,0.0,Regular Value Core
CUST01574,3,2673.15,161,0.0,0.0,At-Risk High-Value
CUST01575,3,4439.9800000000005,165,2.0,0.0,At-Risk High-Value
CUST01576,2,2235.15,82,1.0,0.5,Regular Value Core
CUST01577,1,343.71,107,1.0,1.0,Regular Value Core
CUST01578,1,1222.13,10,0.0,0.0,New Shoppers
CUST01579,8,6050.82,45,1.0,0.0,Champions
CUST01580,2,912.24,18,0.0,0.0,New Shoppers
CUST01581,11,8927.9,22,5.0,0.09090909090909091,Champions
CUST01582,7,4264.93,58,2.0,0.2857142857142857,Regular Value Core
CUST01583,3,1979.92,261,0.0,0.0,Regular Value Core
CUST01584,5,10650.07,0,0.0,0.0,Champions
CUST01585,1,327.29,23,0.0,0.0,New Shoppers
CUST01586,1,788.8,25,1.0,0.0,New Shoppers
CUST01587,5,3345.9300000000003,129,2.0,0.2,At-Risk High-Value
CUST01588,4,3378.07,145,1.0,0.0,At-Risk High-Value
CUST01589,2,883.23,147,0.0,0.0,Regular Value Core
CUST01590,2,1250.94,129,0.0,0.0,Regular Value Core
CUST01591,3,2829.57,136,2.0,0.3333333333333333,At-Risk High-Value
CUST01592,1,500.86,117,0.0,0.0,Regular Value Core
CUST01593,1,675.24,30,0.0,0.0,New Shoppers
CUST01594,4,2625.18,43,1.0,0.0,Regular Value Core
CUST01595,3,1640.96,59,0.0,0.0,Regular Value Core
CUST01596,5,3906.69,60,1.0,0.2,Regular Value Core
CUST01597,6,3297.58,40,2.0,0.16666666666666666,Champions
CUST01598,3,1366.15,68,0.0,0.0,Regular Value Core
CUST01599,3,1748.0800000000002,82,0.0,0.0,Regular Value Core
CUST01600,1,657.78,0,0.0,0.0,New Shoppers
CUST01601,5,4997.61,49,2.0,0.0,Regular Value Core
CUST01602,3,1334.5700000000002,22,1.0,0.0,Regular Value Core
CUST01603,4,2882.1099999999997,166,1.0,0.25,At-Risk High-Value
CUST01604,6,2549.4,49,2.0,0.0,Regular Value Core
CUST01605,1,1057.43,20,0.0,0.0,New Shoppers
CUST01606,1,282.09,180,1.0,0.0,Regular Value Core
CUST01607,1,1515.3,155,0.0,0.0,Regular Value Core
CUST01608,1,501.47,26,0.0,0.0,New Shoppers
CUST01609,3,1380.23,69,2.0,0.0,Regular Value Core
CUST01610,4,2593.45,69,2.0,0.25,Regular Value Core
CUST01611,6,3039.58,28,2.0,0.0,Champions
CUST01612,1,725.09,283,0.0,0.0,Regular Value Core
CUST01613,2,1983.37,255,0.0,0.0,Regular Value Core
CUST01614,9,5758.2,103,3.0,0.1111111111111111,At-Risk High-Value
CUST01615,3,1862.39,1,1.0,0.0,Regular Value Core
CUST01616,6,4472.110000000001,160,2.0,0.16666666666666666,At-Risk High-Value
CUST01617,4,3694.23,71,2.0,0.25,Regular Value Core
CUST01618,6,4011.61,84,0.0,0.0,Regular Value Core
CUST01619,3,1148.84,2,0.0,0.0,Regular Value Core
CUST01620,6,3750.7,4,0.0,0.0,Champions
CUST01621,6,4125.91,26,1.0,0.0,Champions
CUST01622,7,3807.67,15,2.0,0.0,Champions
CUST01623,2,1834.9099999999999,359,0.0,0.0,Regular Value Core
CUST01624,4,2439.45,75,1.0,0.25,Regular Value Core
CUST01625,3,1125.83,10,1.0,0.0,Regular Value Core
CUST01626,4,2267.6099999999997,28,0.0,0.0,Regular Value Core
CUST01627,4,2804.23,295,0.0,0.0,At-Risk High-Value
CUST01628,3,1760.35,180,1.0,0.3333333333333333,Regular Value Core
CUST01629,2,1120.0,81,1.0,0.0,Regular Value Core
CUST01630,8,7630.67,19,1.0,0.125,Champions
CUST01631,6,4758.7699999999995,2,1.0,0.0,Champions
CUST01632,1,1472.62,6,0.0,0.0,New Shoppers
CUST01633,3,1093.75,55,1.0,0.0,Regular Value Core
CUST01634,1,668.05,40,0.0,0.0,New Shoppers
CUST01635,5,3802.4,42,2.0,0.2,Champions
CUST01636,1,310.14,16,0.0,0.0,New Shoppers
CUST01637,10,6494.71,29,3.0,0.0,Champions
CUST01638,5,3624.0,31,0.0,0.0,Champions
CUST01639,2,2292.2200000000003,166,0.0,0.0,At-Risk High-Value
CUST01640,1,464.57,105,0.0,0.0,Regular Value Core
CUST01641,4,2914.92,101,1.0,0.0,At-Risk High-Value
CUST01642,5,4472.83,4,0.0,0.0,Champions
CUST01643,5,3485.7299999999996,182,0.0,0.0,At-Risk High-Value
CUST01644,8,5024.66,118,3.0,0.125,At-Risk High-Value
CUST01645,4,3081.21,74,0.0,0.0,Regular Value Core
CUST01646,7,3917.38,66,0.0,0.0,Regular Value Core
CUST01647,6,5675.4,10,0.0,0.0,Champions
CUST01648,1,540.77,150,0.0,0.0,Regular Value Core
CUST01649,1,376.88,243,0.0,0.0,Regular Value Core
CUST01650,1,1797.67,102,0.0,0.0,Regular Value Core
CUST01651,3,2543.79,87,1.0,0.0,Regular Value Core
CUST01652,6,3702.64,40,2.0,0.3333333333333333,Champions
CUST01653,3,2168.75,87,1.0,0.0,Regular Value Core
CUST01654,1,1073.19,99,0.0,0.0,Regular Value Core
CUST01655,8,7066.74,13,2.0,0.0,Champions
CUST01656,6,3506.88,9,1.0,0.16666666666666666,Champions
CUST01657,1,149.0,328,0.0,0.0,Regular Value Core
CUST01658,8,7356.57,56,2.0,0.0,Regular Value Core
CUST01659,2,1400.5700000000002,98,0.0,0.0,Regular Value Core
CUST01660,8,8061.9,6,1.0,0.0,Champions
CUST01661,2,826.76,154,1.0,0.5,Regular Value Core
CUST01662,3,2215.29,33,0.0,0.0,Regular Value Core
CUST01663,5,3881.61,22,2.0,0.2,Champions
CUST01664,3,2080.54,75,1.0,0.0,Regular Value Core
CUST01665,1,335.28,75,0.0,0.0,Regular Value Core
CUST01666,5,4392.38,318,1.0,0.0,At-Risk High-Value
CUST01667,2,1307.77,136,0.0,0.0,Regular Value Core
CUST01668,8,5325.84,106,0.0,0.0,At-Risk High-Value
CUST01669,2,1801.98,143,0.0,0.0,Regular Value Core
CUST01670,2,2472.29,19,1.0,0.0,New Shoppers
CUST01671,5,4824.19,79,2.0,0.2,Regular Value Core
CUST01672,5,2937.06,29,0.0,0.0,Champions
CUST01673,1,489.02,24,0.0,0.0,New Shoppers
CUST01674,4,1864.1999999999998,116,1.0,0.0,Regular Value Core
CUST01675,2,1309.95,132,0.0,0.0,Regular Value Core
CUST01676,3,1460.8000000000002,133,1.0,0.0,Regular Value Core
CUST01677,6,3597.0699999999997,17,0.0,0.0,Champions
CUST01678,6,3935.61,50,0.0,0.0,Regular Value Core
CUST01679,4,2798.27,29,0.0,0.0,Regular Value Core
CUST01680,1,2660.5,36,0.0,0.0,New Shoppers
CUST01681,4,3363.76,53,1.0,0.0,Regular Value Core
CUST01682,5,1999.79,227,1.0,0.0,Regular Value Core
CUST01683,4,4532.08,26,1.0,0.0,Regular Value Core
CUST01684,3,3554.1800000000003,63,0.0,0.0,Regular Value Core
CUST01685,6,3081.38,278,1.0,0.16666666666666666,At-Risk High-Value
CUST01686,1,699.98,138,1.0,0.0,Regular Value Core
CUST01687,5,2765.61,81,0.0,0.0,Regular Value Core
CUST01688,4,4056.68,130,1.0,0.0,At-Risk High-Value
CUST01689,4,2918.12,62,1.0,0.25,Regular Value Core
CUST01690,4,3930.82,70,2.0,0.5,High-Value Unhappy
CUST01691,1,591.46,89,1.0,1.0,Regular Value Core
CUST01692,7,4276.32,176,3.0,0.2857142857142857,At-Risk High-Value
CUST01693,1,483.01,33,0.0,0.0,New Shoppers
CUST01694,1,759.46,38,0.0,0.0,New Shoppers
CUST01695,4,1763.04,72,1.0,0.0,Regular Value Core
CUST01696,2,1047.8,127,0.0,0.0,Regular Value Core
CUST01697,3,2717.38,62,0.0,0.0,Regular Value Core
CUST01698,8,7824.55,68,4.0,0.25,Regular Value Core
CUST01699,6,3095.45,242,0.0,0.0,At-Risk High-Value
CUST01700,3,2536.5,6,0.0,0.0,Regular Value Core
CUST01701,1,388.29,14,0.0,0.0,New Shoppers
CUST01702,3,2444.42,209,0.0,0.0,At-Risk High-Value
CUST01703,2,2037.6100000000001,7,0.0,0.0,New Shoppers
CUST01704,1,926.37,47,0.0,0.0,New Shoppers
CUST01705,3,1829.77,29,1.0,0.0,Regular Value Core
CUST01706,6,3962.25,6,1.0,0.0,Champions
CUST01707,2,1446.76,2,1.0,0.0,New Shoppers
CUST01708,3,1319.75,5,0.0,0.0,Regular Value Core
CUST01709,3,1524.54,157,0.0,0.0,Regular Value Core
CUST01710,3,1236.27,58,1.0,0.0,Regular Value Core
CUST01711,4,2242.31,110,0.0,0.0,At-Risk High-Value
CUST01712,1,828.82,25,1.0,0.0,New Shoppers
CUST01713,7,5539.05,41,3.0,0.2857142857142857,Champions
CUST01714,8,7387.29,132,1.0,0.0,At-Risk High-Value
CUST01715,4,2342.73,121,2.0,0.0,At-Risk High-Value
CUST01716,3,2688.8500000000004,31,1.0,0.3333333333333333,Regular Value Core
CUST01717,5,5726.24,125,0.0,0.0,At-Risk High-Value
CUST01718,12,6556.120000000001,133,3.0,0.16666666666666666,At-Risk High-Value
CUST01719,4,2725.06,148,1.0,0.0,At-Risk High-Value
CUST01720,3,1236.77,13,1.0,0.0,Regular Value Core
CUST01721,1,617.29,38,0.0,0.0,New Shoppers
CUST01722,1,359.06,59,0.0,0.0,New Shoppers
CUST01723,6,7673.5,16,2.0,0.0,Champions
CUST01724,2,1680.71,39,0.0,0.0,New Shoppers
CUST01725,1,632.03,44,1.0,0.0,New Shoppers
CUST01726,1,1507.03,23,0.0,0.0,New Shoppers
CUST01727,4,1657.76,1,0.0,0.0,Regular Value Core
CUST01728,2,1236.25,10,0.0,0.0,New Shoppers
CUST01729,2,2079.31,8,2.0,0.5,High-Value Unhappy
CUST01730,7,5329.4400000000005,120,4.0,0.14285714285714285,At-Risk High-Value
CUST01731,4,2888.49,102,0.0,0.0,At-Risk High-Value
CUST01732,7,7979.33,9,2.0,0.0,Champions
CUST01733,4,2532.24,92,3.0,0.75,At-Risk High-Value
CUST01734,5,5871.23,160,2.0,0.0,At-Risk High-Value
CUST01735,2,1287.08,61,1.0,0.5,Regular Value Core
CUST01736,4,2197.62,13,2.0,0.25,Regular Value Core
CUST01737,1,512.92,26,0.0,0.0,New Shoppers
CUST01738,4,2851.85,39,0.0,0.0,Regular Value Core
CUST01739,1,349.72,75,0.0,0.0,Regular Value Core
CUST01740,1,717.61,22,0.0,0.0,New Shoppers
CUST01741,7,6413.37,29,1.0,0.0,Champions
CUST01742,6,3970.62,130,1.0,0.16666666666666666,At-Risk High-Value
CUST01743,3,1294.36,90,1.0,0.0,Regular Value Core
CUST01744,1,1021.08,111,0.0,0.0,Regular Value Core
CUST01745,2,806.46,204,0.0,0.0,Regular Value Core
CUST01746,4,2960.62,239,1.0,0.0,At-Risk High-Value
CUST01747,1,1498.03,24,0.0,0.0,New Shoppers
CUST01748,1,150.03,36,0.0,0.0,New Shoppers
CUST01749,2,1709.8200000000002,190,1.0,0.0,Regular Value Core
CUST01750,1,556.93,137,0.0,0.0,Regular Value Core
CUST01751,1,332.52,61,0.0,0.0,Regular Value Core
CUST01752,1,516.34,171,0.0,0.0,Regular Value Core
CUST01753,2,912.8100000000001,43,0.0,0.0,New Shoppers
CUST01754,2,806.9000000000001,13,0.0,0.0,New Shoppers
CUST01755,6,3652.4,152,2.0,0.16666666666666666,At-Risk High-Value
CUST01756,7,6859.41,90,0.0,0.0,Regular Value Core
CUST01757,2,1856.03,167,0.0,0.0,Regular Value Core
CUST01758,1,411.88,78,0.0,0.0,Regular Value Core
CUST01759,2,1973.57,89,0.0,0.0,Regular Value Core
CUST01760,7,5472.3099999999995,69,3.0,0.0,Regular Value Core
CUST01761,11,7359.26,89,3.0,0.09090909090909091,Regular Value Core
CUST01762,8,5954.5,66,2.0,0.0,Regular Value Core
CUST01763,1,705.53,8,1.0,1.0,New Shoppers
CUST01764,3,1471.8400000000001,45,1.0,0.0,Regular Value Core
CUST01765,2,1739.8,265,0.0,0.0,Regular Value Core
CUST01766,1,561.64,163,0.0,0.0,Regular Value Core
CUST01767,3,1605.14,145,3.0,0.0,Regular Value Core
CUST01768,7,5814.4400000000005,101,1.0,0.14285714285714285,At-Risk High-Value
CUST01769,5,5381.57,55,2.0,0.2,Regular Value Core
CUST01770,3,1327.79,58,2.0,0.3333333333333333,High-Value Unhappy
CUST01771,4,2990.29,58,0.0,0.0,Regular Value Core
CUST01772,2,1751.38,254,0.0,0.0,Regular Value Core
CUST01773,5,4845.14,196,1.0,0.0,At-Risk High-Value
CUST01774,6,3826.09,152,3.0,0.3333333333333333,At-Risk High-Value
CUST01775,2,1120.32,49,1.0,0.0,New Shoppers
CUST01776,2,2686.35,79,0.0,0.0,Regular Value Core
CUST01777,5,3035.66,167,1.0,0.2,At-Risk High-Value
CUST01778,1,512.32,87,0.0,0.0,Regular Value Core
CUST01779,4,3408.21,167,2.0,0.0,At-Risk High-Value
CUST01780,3,2803.73,5,3.0,0.0,Regular Value Core
CUST01781,1,1360.78,241,1.0,0.0,Regular Value Core
CUST01782,7,4334.56,137,0.0,0.0,At-Risk High-Value
CUST01783,4,2577.89,21,0.0,0.0,Regular Value Core
CUST01784,3,2180.12,67,1.0,0.3333333333333333,Regular Value Core
